Date,GLD,MDY,QQQ,SPY,TLT,VBR,VTV
4/29/2014,124.86,222.4203744,81.55645015,162.8363085,92.88549832,85.13655646,64.76758004
4/30/2014,124.22,223.9262796,81.77166336,163.3219987,93.2716817,85.70505228,64.95722413
5/1/2014,123.8,224.1440008,82.01494786,163.3393448,94.27013952,85.80841516,64.80880702
5/2/2014,125.06,224.5522281,81.86523432,163.1051727,94.85080723,86.00652734,64.70161688
5/5/2014,126.22,224.7064473,82.29566074,163.4174021,94.278555,85.78257444,64.61916293
5/6/2014,125.98,223.0463229,81.22895178,161.9950237,94.65725133,84.99012572,64.15742079
5/7/2014,124.17,224.1167856,80.99502438,162.949058,94.32063237,85.55000797,64.77582544
5/8/2014,124.17,222.9828209,80.92016761,162.7755972,93.91668962,85.02458001,64.70161688
5/9/2014,124.1,223.6450563,81.21959469,163.0184423,93.61373255,85.30882792,64.72635306
5/12/2014,124.94,227.0015919,82.55765944,164.6056085,93.23503622,86.77313535,65.22107678
5/13/2014,124.6,225.8857706,82.61380201,164.7530501,94.04292173,86.31661597,65.34475771
5/14/2014,125.81,224.0804988,82.18337559,163.9724766,95.06119408,85.30021435,65.07265967
5/15/2014,124.77,222.1935815,81.53305741,162.5327521,95.81858674,84.61974207,64.46250042
5/16/2014,124.5,223.3819765,82.07109044,163.0964997,95.54929157,85.01596644,64.56969055
5/19/2014,124.58,224.4977978,82.6418733,163.6949394,94.84239175,85.61891655,64.74284386
5/20/2014,124.69,222.1391512,82.34244622,162.6628477,95.0527786,84.7058778,64.3140833
5/21/2014,124.39,223.3638331,83.1284423,164.0331879,94.4721109,85.07626145,64.82529781
5/22/2014,124.67,224.7336624,83.49336905,164.4321477,94.33746331,85.55000797,64.93248795
5/23/2014,124.51,226.2395676,84.1015803,165.0912986,94.84239175,86.25632096,65.08915046
5/27/2014,121.85,227.7454727,85.15051078,166.1060442,95.39781304,87.06599683,65.37773929
5/28/2014,121.2,226.8927312,84.88757638,165.9846217,96.57597939,86.91095252,65.39423008
5/29/2014,120.94,228.1809152,85.43028796,166.8432525,96.06263548,87.19520043,65.69930971
5/30/2014,120.43,227.5912535,85.43964505,167.1121167,96.02055811,87.1090647,65.85597222
6/2/2014,119.7,228.3351344,85.35543119,167.3029236,95.30847521,87.18658686,65.95491696
6/3/2014,120.01,228.4077081,85.3180028,167.2161932,94.13568147,87.11767827,65.94667157
6/4/2014,119.76,229.4600274,85.63614407,167.5544417,94.11036937,87.50528906,66.04561631
6/5/2014,120.66,231.7733154,86.35664048,168.6472447,94.1525562,88.79732502,66.46200877
6/6/2014,120.61,233.0796427,86.85256657,169.4538373,94.1525562,89.40027514,66.78770189
6/9/2014,120.65,233.841667,86.7870669,169.6272981,94.01755836,89.85679451,66.82892886
6/10/2014,121.39,233.1794316,86.93678044,169.6446442,93.67162639,89.71036377,66.87840124
6/11/2014,121.41,232.4174073,86.91806625,169.0548775,93.84037369,89.28829869,66.55683082
6/12/2014,122.64,231.2290123,86.13207017,167.8579981,94.67567283,88.71980287,66.12807026
6/13/2014,122.96,231.8277457,86.38471177,168.3697074,94.62504864,88.95236934,66.4249045
6/16/2014,122.42,231.882176,86.45956854,168.508476,94.86129486,88.98682363,66.49086766
6/17/2014,122.28,233.8053801,86.50635402,168.9768201,94.11036937,89.71897735,66.68875714
6/18/2014,122.67,234.9756317,86.99292302,170.2170647,94.83598277,90.14104243,67.20821705
6/19/2014,126.94,234.3496832,86.93678044,170.4078716,93.6210022,90.27024602,67.30716179
6/20/2014,126.5,235.8181856,87.03886636,170.7519224,94.32974086,90.51142607,67.54627826
6/23/2014,126.85,235.5634143,87.0576308,170.6996354,94.03443309,90.33054104,67.52978746
6/24/2014,126.98,233.6799261,86.97319081,169.6713243,94.98785534,89.58116018,67.06309809
6/25/2014,126.99,235.2540491,87.52674186,170.4382004,95.23253892,90.19272387,67.22063999
6/26/2014,126.73,234.7536053,87.57365297,170.3161974,95.68815663,90.06352027,67.14601488
6/27/2014,126.66,236.072957,87.95832404,170.6473484,95.54472143,90.5975618,67.19576495
6/30/2014,128.04,237.0829434,88.10843958,170.5602034,95.78096765,90.87319614,67.12113984
7/1/2014,127.7,238.9391347,89.07480837,171.7018029,94.98093332,91.5278277,67.51914042
7/2/2014,127.7,237.7926636,89.22492391,171.8760929,93.96581825,91.22635264,67.53572378
7/3/2014,127.16,238.5205818,89.78785718,172.7213995,93.62744656,91.81207561,67.8425159
7/7/2014,127.02,236.7007864,89.51577276,172.120099,94.31264923,90.77844684,67.65180729
7/8/2014,127.07,234.871892,88.43681732,171.0133574,95.37006076,90.13242885,67.30355678
7/9/2014,127.84,235.4633255,89.09357281,171.7802334,95.44619439,90.23579173,67.5274321
7/10/2014,128.54,233.7982128,88.81210617,171.1005024,95.47157227,89.67590948,67.35330685
7/11/2014,128.78,233.5525404,89.38442167,171.3357939,96.08064131,89.4777973,67.4113486
7/14/2014,125.72,234.5352299,89.91920828,172.1985295,95.66613599,89.80511308,67.66009896
7/15/2014,124.53,233.7254209,89.60959498,171.8760929,95.47157227,89.44334301,67.70155736
7/16/2014,124.97,233.4160557,89.96611938,172.5122515,95.97912981,89.42611586,68.15759969
7/17/2014,127.0899,233.7618168,88.77363906,170.5514889,97.1888086,88.25475606,67.47768203
7/18/2014,126.13,233.7618168,90.18191047,172.294389,96.87581478,89.4777973,68.03322451
7/21/2014,126.34,232.9884038,90.06932382,171.9719524,97.35799444,89.04711864,67.90055765
7/22/2014,125.74,233.9619943,90.64163931,172.7213995,97.56101746,89.61561447,68.19076641
7/23/2014,125.62,233.8164107,91.22052236,173.1048375,97.43412807,89.51225159,68.26539152
7/24/2014,124.35,234.0438851,91.12013259,173.113552,96.70662894,89.4777973,68.29026655
7/25/2014,125.791,232.515257,90.76360819,172.3031035,97.84863339,88.79732502,68.06639123
7/28/2014,125.58,232.105803,90.79175485,172.3728195,97.71328472,88.5475314,68.04980787
7/29/2014,125.2,238.4932849,90.63225709,171.6320869,98.06857499,88.21160205,67.74301575
7/30/2014,124.83,231.4779736,90.9887815,171.6582304,96.70662894,88.27189707,67.58547386
7/31/2014,123.39,226.6828128,89.14986614,168.2682897,96.419013,86.52334173,66.316847
8/1/2014,124.38,226.4371404,88.82148839,167.7541342,97.16326407,91.09714904,66.10955503
8/4/2014,123.99,227.6109084,89.43133277,168.9654498,96.90882117,86.79897607,66.56559736
8/5/2014,123.87,226.5281302,88.74643062,167.3271237,97.22263408,86.47166029,65.86080467
8/6/2014,125.67,226.8101985,88.68075507,167.3794107,97.28200409,86.67838604,68.59705867
8/7/2014,126.18,225.9548946,88.39928844,166.4731026,98.18951712,86.37691098,65.46280408
8/8/2014,126.19,228.3297276,89.03727948,168.3990072,97.97748137,87.29856331,66.20905518
8/11/2014,125.96,229.339714,89.56268387,168.8870193,97.96899994,87.82493876,66.34172204
8/12/2014,125.99,228.5299051,89.52515499,168.6517278,97.33289268,87.47083477,66.30855532
8/13/2014,126.2,230.4770862,90.47275933,169.7933273,97.96899994,88.19437491,66.73143094
8/14/2014,126.31,231.714547,90.94187039,170.5950614,98.75777294,88.5475314,67.02993138
8/15/2014,125.483,231.1777074,91.38283479,170.5602034,99.83491458,88.50446354,66.89726452
8/18/2014,124.96,233.9437964,92.08650138,171.9893814,98.84258725,89.53809231,67.40305692
8/19/2014,124.68,235.3450388,92.60252355,172.886975,98.53725576,89.95154382,67.65180729
8/20/2014,124.22,235.9182744,92.60252355,173.3488435,98.37610859,89.91708953,67.86739093
8/21/2014,122.88,236.3095304,92.79016797,173.8542845,98.92740155,90.15826957,68.16589137
8/22/2014,123.19,236.1002539,92.93090129,173.584135,99.47869451,90.13242885,67.9585994
8/25/2014,122.74,236.9282608,93.25927904,174.4642996,99.85187744,90.48558535,68.33172495
8/26/2014,123.35,237.7198718,93.35310125,174.5775881,99.52958309,90.90765043,68.36489166
8/27/2014,123.3199,237.3923087,93.37186569,174.5078721,100.3777261,90.76983326,68.42293341
8/28/2014,124,237.1011414,93.26866126,174.4120126,100.9035748,90.49419892,68.36489166
8/29/2014,123.86,238.1566227,93.61580344,174.9087391,100.9714262,90.9507183,68.59705867
9/2/2014,121.65,238.848145,93.88788786,174.8215941,99.23359475,91.36416981,68.46439181
9/3/2014,122.15,238.4932849,93.33433681,174.7257346,99.78616766,91.09714904,68.59705867
9/4/2014,121.48,237.8199606,93.24989681,174.4730141,98.57050725,90.83874185,68.56389195
9/5/2014,122.06,238.7025613,93.71900788,175.2573191,98.38348257,91.12298976,68.85410071
9/8/2014,120.73,238.4659879,93.89727008,174.8041651,98.42598818,91.0454676,68.63851706
9/9/2014,120.87,236.5552028,93.11854572,173.6974235,98.34947808,90.15826957,68.24880816
9/10/2014,120.26,236.8918649,93.88788786,174.3510111,97.72889619,90.39944962,68.40635006
9/11/2014,119.472,238.0201381,93.81283009,174.5514446,97.40585356,90.90765043,68.5473086
9/12/2014,118.38,235.7453938,93.33433681,173.531848,96.38571895,90.00322526,68.19905809
9/15/2014,118.64,234.8081992,92.43364357,173.4011305,96.53023802,89.45195658,68.29026655
9/16/2014,118.83,236.1184519,93.24051459,174.7083056,96.13918641,89.89124881,68.77118392
9/17/2014,117.54,235.9000764,93.38124791,174.9435971,95.89265388,89.91708953,68.85410071
9/18/2014,117.78,236.7189844,94.0849145,175.8760487,96.19869427,90.19272387,69.2106429
9/19/2014,117.09,235.2719559,94.02655709,175.7184818,97.4228558,89.45195658,69.25210129
9/22/2014,116.85,232.0804057,93.15193518,174.3614133,97.54187151,88.25466992,68.74630889
9/23/2014,117.6,230.220188,92.89801269,173.3633113,98.14545116,87.43638048,68.24880816
9/24/2014,117.05,231.3965021,93.89489357,174.7203798,97.60137936,87.81537769,68.69324214
9/25/2014,117.39,228.1502397,91.91994089,171.9011794,98.75753193,86.63531818,67.70083036
9/26/2014,117.06,229.9375078,92.89801269,173.2670032,98.61301286,87.203814,68.09279132
9/29/2014,117.03,229.3812662,92.77575372,172.9518131,99.40361718,86.91095252,67.89264104
9/30/2014,116.21,227.3477929,92.90741723,172.4965385,98.84254315,85.91177804,67.71750955
10/1/2014,116.77,224.2930235,91.42150044,170.1588786,100.7547566,84.77478639,66.8418521
10/2/2014,116.74,224.7945528,91.42150044,170.1851444,99.87699798,85.13655646,66.80015413
10/3/2014,114.61,226.290022,92.32433596,172.0587745,100.3030944,85.78257444,67.59241563
10/6/2014,116.03,225.6608306,92.12684069,171.857403,100.3627479,85.48109938,67.50068009
10/7/2014,116.36,222.359856,90.8196101,169.204553,101.7177345,84.15460913,66.46657034
10/8/2014,117.4701,225.5969996,92.58766299,172.1638378,101.7433002,85.47248581,67.60075523
10/9/2014,117.64,220.2443142,91.09234166,168.7492784,101.30016,83.47413685,66.21638249
10/10/2014,117.59,216.3688605,88.8164438,166.8231167,102.3057475,82.34575878,65.61593167
10/13/2014,118.52,213.7244332,87.42457238,164.0827138,102.9278483,81.67390008,64.6151803
10/14/2014,118.59,215.712313,87.43397692,164.336617,103.6010806,82.40605379,64.69857625
10/15/2014,118.99,215.5025826,86.86970472,163.2246963,104.4191857,82.41466736,63.99805029
10/16/2014,119.22,217.8096174,86.3242416,163.0846119,103.7544753,83.31047896,63.9730315
10/17/2014,118.99,219.4053924,87.46219053,165.0107736,103.1749842,83.65502189,64.82367017
10/20/2014,119.8,221.6485962,88.76942112,166.6129899,103.549949,84.4819249,65.27400829
10/21/2014,120.02,226.8371448,91.1017462,169.9137307,102.723322,86.23909382,66.44155155
10/22/2014,119.34,224.466279,90.63151937,168.705502,102.834107,85.40357723,66.0495906
10/23/2014,118.52,227.7854912,91.99517718,170.6666849,101.9222607,86.67838604,66.63336223
10/24/2014,118.35,228.6608878,92.74754011,171.979977,102.0245239,86.91095252,67.22547346
10/27/2014,118.06,228.4055637,92.81337186,171.7435844,102.2120063,86.77313535,67.10871914
10/28/2014,118.1,232.2992549,94.21464782,173.7135225,101.5728617,88.65089428,67.83426388
10/29/2014,116.41,232.0348122,93.86667997,173.4508641,101.8029537,88.52169069,67.81758469
10/30/2014,115.19,232.7004783,94.06417523,174.5627847,101.888173,88.86623361,68.20120605
10/31/2014,112.66,235.3722617,95.36200129,176.5589887,101.6239933,90.08074742,68.93509039
11/3/2014,112.15,235.8281974,95.64413739,176.6552968,101.6239958,90.16688315,68.9267508
11/4/2014,112.22,234.8251388,95.32438314,176.0424272,101.9400758,89.73620449,68.81833606
11/5/2014,109.79,235.7552477,95.33378768,177.1543478,101.7948499,90.20995101,69.36040972
11/6/2014,109.88,237.4057351,95.63473285,177.8635255,101.1370617,90.58894823,69.61059757
11/7/2014,112.97,237.5425158,95.55009202,178.0298759,102.2988694,90.70953825,69.70233311
11/10/2014,110.46,238.2355381,95.88865534,178.5902138,101.359172,90.94210472,69.94418136
11/11/2014,112.04,238.3084878,96.18960051,178.7653194,101.4275136,90.87319614,69.94418136
11/12/2014,111.5,238.782661,96.35888217,178.5727033,101.3420866,91.28664765,69.83576663
11/13/2014,111.67,237.7157714,96.77268178,178.7740747,101.5812823,90.74399254,69.86078541
11/14/2014,114.47,237.5881094,97.07362695,178.8178511,102.0767591,90.64924324,69.8774646
11/17/2014,114.05,237.2051234,96.78208632,178.9316698,101.820478,90.3736089,70.05259609
11/18/2014,115.05,238.4817434,97.50623564,179.9647929,102.1023872,90.84735542,70.3611611
11/19/2014,113.68,237.6792965,97.06422241,179.6758686,101.4531417,90.28747317,70.25274636
11/20/2014,114.86,238.8373733,97.4968311,179.9910587,101.9827893,90.93349115,70.41953826
11/21/2014,115.39,239.9772126,97.68492183,180.9541396,102.597864,91.13160333,70.71976367
11/24/2014,115.11,241.5912251,98.4466893,181.4619459,102.683291,91.89821134,70.81149921
11/25/2014,115.38,241.6550561,98.59716188,181.3306166,103.5375613,91.9757335,70.73644286
11/26/2014,115.16,241.6276999,99.23667037,181.7946465,103.8194705,92.09632352,70.90323476
11/28/2014,112.11,239.6945324,99.69749267,181.4094142,104.63957,91.07130832,70.63636772
12/1/2014,116.58,236.6671192,98.56894827,180.1486538,104.0300968,89.93431667,70.36950069
12/2/2014,115.14,238.1169948,98.96393881,181.3131061,103.0197634,90.64924324,70.86987638
12/3/2014,116.33,240.1322307,99.14262501,182.0135285,103.4221843,91.57089556,71.11172463
12/4/2014,115.88,239.7583634,99.09560232,181.8121571,104.2869613,91.28664765,71.06168706
12/5/2014,114.43,240.123112,99.10500686,182.1098366,103.6790488,91.69148558,71.24515814
12/8/2014,115.78,238.4179124,98.39966661,180.8928526,104.9462466,90.80428756,70.85319719
12/9/2014,118.19,239.7492447,98.71001632,180.7702787,105.485662,91.54505484,70.6697261
12/10/2014,117.96,235.107819,97.15826778,177.8722808,106.2562553,89.71897735,69.50218284
12/11/2014,117.69,236.4391513,97.61909007,178.7740747,106.6929248,90.10658813,69.86078541
12/12/2014,117.41,233.1746515,96.55637744,175.8848321,108.1399278,88.76287073,68.68490255
12/15/2014,114.39,231.5150454,95.55949656,174.6766034,107.917312,87.98764915,68.13448929
12/16/2014,114.95,231.0226348,94.02655709,173.2757585,109.253007,87.85844556,67.74252834
12/17/2014,114.27,236.320608,95.73818275,176.6728074,108.26836,89.96015739,69.0768635
12/18/2014,115.15,240.4057922,98.04229422,181.0416915,106.3418768,91.33832909,70.80315962
12/19/2014,114.77,241.075197,98.47190286,181.8077094,107.7717554,91.81862192,71.17010179
12/22/2014,112.55,242.0640357,98.71732746,182.6440319,107.917312,92.38487822,71.48950827
12/23/2014,112.74,242.9155356,98.36806937,182.890527,105.776775,92.84938809,71.73281255
12/24/2014,112.77,243.4557345,98.45302404,182.9081337,106.351546,92.9457958,71.74120235
12/26/2014,114.83,244.0691807,99.15154023,183.4979612,106.7462351,93.35771964,71.85865959
12/29/2014,113.67,245.2045139,99.13266141,183.7444563,107.5441934,93.89234421,71.92577801
12/30/2014,115.2,244.2156753,98.47190286,182.758476,107.8359201,93.52424205,71.64052472
12/31/2014,113.58,241.6886432,97.46188622,180.9449767,108.0418449,92.70039436,70.88544248
1/2/2015,114.08,241.3040949,97.16926457,180.8481394,109.2430725,92.38487822,70.90222208
1/5/2015,115.8,237.7332887,95.74391399,177.5820799,110.959112,90.77224018,69.59341287
1/6/2015,117.12,234.949891,94.46015452,175.9094349,112.9582979,89.48388261,68.98095728
1/7/2015,116.43,238.1269929,95.67783813,178.1014802,112.7352128,90.377845,69.75281912
1/8/2015,115.94,241.816826,97.50908326,181.2618989,111.2422585,91.85025365,71.03645893
1/9/2015,117.26,239.7750573,96.86720352,179.8093388,112.4606465,90.93876258,70.39044412
1/12/2015,118.56,238.4932295,95.85718688,178.4007956,113.1041613,90.29896597,69.91222537
1/13/2015,118.16,238.3833585,95.82886866,177.8990021,113.1041613,90.30773031,69.63536189
1/14/2015,117.97,237.4036758,95.30026182,176.8249879,113.962181,89.87827778,69.16553294
1/15/2015,120.94,234.7667728,94.06369939,175.2051633,115.7554423,88.83532166,68.67053458
1/16/2015,122.52,238.0354338,95.16811011,177.5028493,114.2796483,90.07985754,69.56824347
1/20/2015,124.2,237.5867941,95.92326274,177.8813953,115.7983433,89.51893996,69.58502307
1/21/2015,124.23,239.0151165,96.41411194,178.7793416,114.4598325,89.86074911,69.95417439
1/22/2015,125.23,243.4740463,98.19816003,181.4379668,114.047983,91.63114522,70.98612011
1/23/2015,124.23,242.2288421,98.41526641,180.4431832,115.6353195,91.25427872,70.39883393
1/26/2015,122.99,245.094643,98.30199352,180.8657462,115.2835314,92.11318377,70.56662998
1/27/2015,124.4,243.4374227,95.75335339,178.4800262,115.4637156,91.52597317,69.64375169
1/28/2015,123.42,240.4709067,95.26250419,176.1911435,117.351359,90.17626525,68.48595893
1/29/2015,120.76,242.2654658,96.17812675,177.8197716,116.5791412,90.98258427,69.13197373
1/30/2015,123.45,239.0334284,95.43241353,175.5837093,118.6469688,89.64164068,67.98257077
2/2/2015,122.42,240.8554551,96.26308142,177.7581478,118.1999576,90.53560307,69.06485531
2/3/2015,121.05,245.2777612,97.18814339,180.3287391,115.6980528,92.41117123,70.14713985
2/4/2015,121.58,244.2706108,97.10318872,179.6420743,115.8957979,91.94666136,69.87866616
2/5/2015,121.79,246.8159547,97.94329602,181.4555736,114.6233514,93.08602519,70.6169688
2/6/2015,118.64,245.8912074,97.34861332,180.9537801,112.5943152,92.83185941,70.55824018
2/9/2015,119.17,244.5819118,97.03711286,180.1438678,112.4137654,92.36734954,70.24781748
2/10/2015,118.47,246.6328364,98.54741812,182.0630078,111.5196138,92.83185941,70.89383228
2/11/2015,117.07,246.4863418,98.90611562,182.1686486,111.7259565,92.74421604,70.79315465
2/12/2015,117.34,248.8027878,100.0577234,183.9205241,111.3562592,93.66447145,71.44755926
2/13/2015,117.98,250.4142286,100.9167095,184.6776161,110.2127769,94.15527433,71.64052472
2/17/2015,116.01,250.368449,101.0111036,184.9681281,108.553438,94.30426806,71.80832077
2/18/2015,116.34,251.1467016,101.1526947,184.9857349,109.1982588,94.4795548,71.70764314
2/19/2015,115.94,250.8811802,101.6529833,184.853684,108.4760595,94.4795548,71.49789807
2/20/2015,115.28,252.6757392,102.3326207,185.9629117,108.7941711,94.89147865,71.9006086
2/23/2015,115.43,252.694051,102.4364542,185.9365016,110.0408247,94.89147865,71.81671057
2/24/2015,115.26,253.014508,102.5119694,186.4647052,111.4852234,95.17193744,72.16069248
2/25/2015,115.7,252.7306746,102.2571054,186.3062441,111.9666896,95.10182274,72.00967603
2/26/2015,116.07,252.0531371,102.7762728,186.0861593,110.4363148,95.11058708,71.83349018
2/27/2015,116.16,251.0551425,102.3231813,185.4523148,111.3648568,94.71619191,71.5901859
3/2/2015,115.68,252.9778843,103.2482432,186.6231664,109.2946294,95.35598852,71.8922188
3/3/2015,115.47,251.5861855,102.7668334,185.857271,108.8983535,94.91777166,71.5734063
3/4/2015,115.11,250.6339705,102.3703783,185.0737689,108.9328123,94.55843384,71.29654281
3/5/2015,115,251.0093629,102.5497271,185.2762531,108.7949771,94.44449746,71.38883064
3/6/2015,111.86,247.8688847,101.3886799,182.6704421,106.3914774,93.30513362,70.37366452
3/9/2015,111.97,248.7570083,101.6813015,183.427534,107.3735526,93.60312109,70.67569741
3/10/2015,111.42,245.6256859,99.79341996,180.4519866,108.7863625,92.37611388,69.51790465
3/11/2015,110.75,247.4294009,99.21761608,180.0294236,109.5789143,92.90197411,69.51790465
3/12/2015,110.72,250.157863,99.86893522,182.3183063,109.5013821,94.36561842,70.34849511
3/13/2015,110.88,248.6654491,99.43472246,181.2002752,109.165409,93.7959365,69.91222537
3/16/2015,110.81,251.6319651,100.7184819,183.6212087,110.2164017,94.51461215,70.84349347
3/17/2015,110.21,252.0989166,100.8789519,183.0753982,111.1295594,94.77754227,70.49951156
3/18/2015,112.37,254.6076369,101.8700897,185.2762469,113.2746183,95.75914803,71.38044084
3/19/2015,112.29,253.9026315,102.0211202,184.431121,112.6974338,95.48745358,70.85188327
3/20/2015,113.57,256.6253255,102.6800475,186.0516588,113.2918477,96.48658802,71.47272866
3/23/2015,114.29,256.4785094,102.4813669,185.6891229,113.1540126,96.5304097,71.47272866
3/24/2015,114.57,255.3773888,102.1123885,184.6457268,114.2480788,96.28500826,70.9525609
3/25/2015,114.73,251.0279626,99.77552577,181.939971,113.283233,94.71268617,70.16391945
3/26/2015,115.48,250.5416343,99.43493038,181.5066964,111.5172206,94.39694798,69.96979337
3/27/2015,115.06,251.6886349,99.83229167,181.9222864,112.9041864,94.7653092,70.13015839
3/30/2015,113.75,255.2764528,100.9770706,184.1417135,112.3442313,96.13350802,71.0332667
3/31/2015,113.66,254.3955563,99.90797953,182.5324078,112.5854427,95.94932741,70.64501453
4/1/2015,115.6,253.4412518,99.38762547,181.886917,114.0612062,95.73883529,70.19768051
4/2/2015,115.28,254.3496763,99.45385235,182.5412501,112.8526564,96.18613105,70.44244818
4/6/2015,116.69,256.4876854,100.2674969,183.7703353,112.222484,96.82637794,70.915103
4/7/2015,116.11,254.3772043,100.0971992,183.2840066,113.1634264,96.098426,70.75473797
4/8/2015,115.47,255.716901,100.8919218,183.9029703,113.1979564,96.52818076,70.82226009
4/9/2015,114.67,255.652669,101.5258076,184.7164655,111.7304316,96.34400015,71.19363173
4/10/2015,115.966,256.2215813,101.9420909,185.7244922,111.8944491,96.65096783,71.68316708
4/13/2015,115.14,255.3406848,101.6866443,184.88447,112.049834,96.49309874,71.38775782
4/14/2015,114.44,255.597613,101.3933538,185.2381636,112.8440239,96.5983448,71.59032417
4/15/2015,115.43,256.7170855,102.0272397,186.0693434,112.7490664,97.22105067,71.97013607
4/16/2015,115.03,256.0380612,101.885325,186.0162894,112.187954,96.99301754,71.90261396
4/17/2015,115.6,253.0375076,100.2958798,183.8764433,113.4741963,95.73006478,71.16831094
4/20/2015,114.72,255.2489248,101.8001761,185.5564878,112.4728265,96.49309874,71.77600999
4/21/2015,115.38,255.1755167,102.2353813,185.3354293,111.963509,96.30014762,71.49748126
4/22/2015,113.83,255.9187731,102.7935793,186.2461902,110.2542743,96.5895743,71.81821131
4/23/2015,114.66,257.1758858,103.1814796,186.7148342,110.7290617,97.04564057,72.02921792
4/24/2015,113.05,256.1114692,104.5817051,187.1481088,111.4196616,96.77375491,72.16426216
4/27/2015,115.33,254.0101641,104.3167976,186.369983,111.4196616,96.04580297,71.86041263
4/28/2015,116.33,255.0378767,104.1086559,186.9624197,109.8830768,96.61588581,72.34994798
4/29/2015,115.51,253.4596038,103.4558481,186.1931362,108.536407,96.07211449,72.15582189
4/30/2015,113.47,250.6425704,101.8285591,184.3274026,108.726322,94.70391567,71.54812284
5/1/2015,113.08,252.5878834,103.1720186,186.3257713,107.2657887,95.37047407,72.23178427
5/4/2015,114.1,253.6706519,103.3423163,186.8563116,106.2536841,95.73006478,72.51875327
5/5/2015,114.42,250.3397622,101.6582614,184.7164655,106.1066261,94.54604657,71.73380866
5/6/2015,114.36,250.4590503,100.9581486,183.9560244,104.2900281,94.53727607,71.47216046
5/7/2015,113.42,251.3950028,101.5636515,184.6899385,105.6914037,94.66006314,71.66628655
5/8/2015,113.97,253.5513639,102.8314232,187.1215818,105.9768691,95.4230971,72.6537975
5/11/2015,113.53,253.5605399,102.434062,186.2285055,103.39903,95.4318676,72.29086613
5/12/2015,114.5,252.9732756,101.9704738,185.6714382,103.6671945,95.29153952,72.06297898
5/13/2015,116.55,253.2669077,102.1786154,185.7068075,102.8367497,95.38801508,72.12197643
5/14/2015,117.18,255.9830052,103.6734507,187.6432798,103.1135646,96.28260661,72.75508068
5/15/2015,117.53,255.7903091,103.6734507,187.8466536,105.1810262,96.31768863,72.83104306
5/18/2015,117.52,257.8273821,104.1275779,188.430248,103.4163309,97.0894931,73.01672888
5/19/2015,115.89,257.53375,104.0140461,188.3683516,102.4993815,96.9228535,73.03360941
5/20/2015,116.08,257.588806,104.080273,188.2357165,102.6723908,97.05441107,72.99140809
5/21/2015,115.69,257.8640861,104.619549,188.7839416,104.1083683,97.08072259,73.16021338
5/22/2015,115.6,257.653038,104.5154782,188.3329823,104.1516206,96.78252541,72.88168465
5/26/2015,113.91,254.7534205,103.3139334,186.3080866,105.9336168,95.68621226,72.16426216
5/27/2015,113.89,257.0657737,104.9790664,188.0765544,106.1758299,96.5895743,72.73820015
5/28/2015,114.02,256.5794455,104.7425418,187.8643383,105.9163158,96.46678722,72.74664041
5/29/2015,114.1,254.8084765,104.1181169,186.6971495,106.1498785,96.00195044,72.38792917
6/1/2015,114,255.3315088,104.4681733,187.0773701,105.011785,96.08088499,72.45123115
6/2/2015,114.46,255.5150289,104.1370389,186.891681,103.5466655,96.28260661,72.33306745
6/3/2015,113.64,256.8455496,104.4492513,187.386852,101.8821512,96.80006642,72.51031301
6/4/2015,112.84,254.4964924,103.6545288,185.8040733,103.2085611,95.78268781,71.86041263
6/5/2015,112.24,255.2305728,103.4085432,185.4857491,101.9515059,96.10719651,71.70004761
6/8/2015,112.57,253.6522999,102.3583741,184.2920333,101.8388044,95.47572013,71.37087729
6/9/2015,112.82,252.8998675,102.1880764,184.3185603,101.0325553,95.29153952,71.4637202
6/10/2015,113.78,255.7994851,103.5883019,186.5379874,100.148282,96.54572177,72.32462719
6/11/2015,113.26,257.3318779,103.7396776,187.1481088,102.254933,96.80883693,72.55251433
6/12/2015,113.23,256.1665252,102.8881891,185.6272265,102.2722717,96.4229347,72.00389713
6/15/2015,113.73,254.6800125,102.3772961,184.8933123,102.4196506,95.9230159,71.64940602
6/16/2015,113.32,256.3683974,102.9354941,185.9101813,103.2172304,96.49309874,72.07141925
6/17/2015,113.85,256.2124053,103.2193235,186.2108209,102.4283199,96.38785268,72.19802322
6/18/2015,115.32,258.4513504,104.7236198,188.0853968,101.9515059,97.23859168,72.85636385
6/19/2015,115.12,257.638072,104.2072015,187.3161752,103.2345691,97.14211613,72.44279089
6/22/2015,113.64,259.028222,104.9753136,188.275814,101.1279181,97.58064139,72.84792359
6/23/2015,112.89,259.184729,105.0606594,188.4179827,100.5210639,97.86129756,72.90735663
6/24/2015,112.59,256.7358554,104.5201361,187.0496088,101.3879985,97.01932905,72.32151668
6/25/2015,112.44,255.8980828,104.3115131,186.4453917,101.0325553,96.72113187,72.08378453
6/26/2015,112.56,256.2939534,103.6192639,186.5075906,99.89687099,96.78252541,72.14321757
6/29/2015,113.07,250.9911294,101.1726848,182.5712941,102.480336,94.52850556,70.70833423
6/30/2015,112.37,251.515888,101.5330337,182.944487,101.8908205,94.55481708,70.7762577
7/1/2015,111.98,252.5009612,102.3390772,184.4372586,100.4587894,95.01088335,71.32813591
7/2/2015,111.76,252.0498529,102.3675258,184.2151199,100.849781,94.72145668,71.23474113
7/6/2015,112.06,251.2120804,102.1304541,183.6375595,102.6570313,94.46711203,70.91210464
